length,approach
11.3333,cf-als
11.0212,cf-als
11.4176,cf-als
11.5724,cf-als
11.7258,cf-als
10.4281,cf-als
11.0522,cf-als
11.2493,cf-als
11.2151,cf-als
11.6115,cf-als
11.4494,cf-als
11.4247,cf-als
10.8025,cf-als
11.3653,cf-als
11.4679,cf-als
11.5303,cf-als
11.4647,cf-als
11.3157,cf-als
11.8585,cf-als
11.3719,cf-als
11.5892,cf-als
11.4839,cf-als
11.5125,cf-als
11.582,cf-als
11.4188,cf-als
11.3346,cf-als
10.91,cf-als
11.24,cf-als
11.2437,cf-als
11.4424,cf-als
11.3318,cf-als
11.2553,cf-als
11.3967,cf-als
11.0142,cf-als
10.8399,cf-als
11.6012,cf-als
11.0291,cf-als
11.566,cf-als
11.5365,cf-als
11.2608,cf-als
11.1252,cf-als
11.4058,cf-als
11.6618,cf-als
11.1214,cf-als
11.266,cf-als
10.8133,cf-als
11.5105,cf-als
11.4126,cf-als
11.9375,cf-als
11.4016,cf-als
11.3366,cf-als
11.4958,cf-als
11.2645,cf-als
11.1924,cf-als
11.388,cf-als
11.3384,cf-als
11.4236,cf-als
11.3447,cf-als
11.5442,cf-als
11.366,cf-als
10.65,cf-als
11.2066,cf-als
11.7194,cf-als
11.1593,cf-als
11.4167,cf-als
11.9417,cf-als
11.0464,cf-als
11.5208,cf-als
11.6387,cf-als
11.5413,cf-als
11.34,cf-als
11.3445,cf-als
11.1773,cf-als
11.7496,cf-als
11.6228,cf-als
11.0076,cf-als
11.3407,cf-als
11.7171,cf-als
11.5945,cf-als
11.4192,cf-als
11.4806,cf-als
11.5907,cf-als
10.6233,cf-als
11.2951,cf-als
11.2492,cf-als
11.0812,cf-als
11.4283,cf-als
11.163,cf-als
11.1653,cf-als
10.2158,cf-als
11.2174,cf-als
11.1623,cf-als
11.2344,cf-als
11.4981,cf-als
11.314,cf-als
10.181,cf-als
11.4693,cf-als
11.0144,cf-als
11.7714,cf-als
11.578,cf-als
36.913,als
151.9148,als
36.2264,als
40.6985,als
45.026,als
74.3166,als
60.377,als
41.812,als
33.2363,als
38.8417,als
40.6015,als
33.1287,als
38.491,als
41.2985,als
36.7591,als
29.9473,als
34.9912,als
37.6843,als
39.5698,als
36.4915,als
33.045,als
34.7985,als
45.2573,als
38.1033,als
40.0272,als
33.9549,als
63.6715,als
37.1698,als
41.0535,als
44.7652,als
38.2501,als
39.3212,als
45.6666,als
263.6318,als
41.4357,als
40.2079,als
37.7845,als
36.7911,als
34.0066,als
46.1084,als
36.4224,als
34.9679,als
35.2222,als
63.006,als
42.064,als
118.7724,als
37.7173,als
32.3499,als
38.7391,als
35.0886,als
31.5878,als
41.3137,als
39.2545,als
37.9173,als
34.479,als
36.2241,als
32.1626,als
38.8643,als
42.5891,als
39.4243,als
47.3926,als
34.2492,als
37.1885,als
38.5153,als
36.9902,als
35.1638,als
36.888,als
31.122,als
33.8107,als
31.1453,als
188.9626,als
38.9104,als
39.6765,als
34.6653,als
48.2437,als
33.5517,als
51.2147,als
38.7523,als
37.06,als
32.9307,als
35.6176,als
41.9437,als
45.0742,als
42.0595,als
33.1195,als
129.6417,als
45.0298,als
41.5519,als
42.9786,als
194.1749,als
36.9238,als
34.9462,als
43.6982,als
32.5738,als
34.7426,als
158.732,als
33.2947,als
41.4207,als
36.4166,als
41.6645,als
