length,approach
4.771,cf-cvx
4.8239,cf-cvx
4.8236,cf-cvx
4.7425,cf-cvx
4.8671,cf-cvx
4.8354,cf-cvx
4.8731,cf-cvx
4.7957,cf-cvx
4.7072,cf-cvx
4.6986,cf-cvx
4.7229,cf-cvx
4.8632,cf-cvx
4.8767,cf-cvx
4.7823,cf-cvx
4.7564,cf-cvx
4.8992,cf-cvx
4.6712,cf-cvx
4.7591,cf-cvx
4.7847,cf-cvx
4.7799,cf-cvx
4.8113,cf-cvx
4.6543,cf-cvx
4.7165,cf-cvx
4.8699,cf-cvx
4.8028,cf-cvx
4.8392,cf-cvx
4.7564,cf-cvx
4.7242,cf-cvx
4.7541,cf-cvx
4.7846,cf-cvx
4.7892,cf-cvx
4.8793,cf-cvx
4.9585,cf-cvx
4.9503,cf-cvx
4.7673,cf-cvx
4.8557,cf-cvx
4.8233,cf-cvx
4.9092,cf-cvx
4.9145,cf-cvx
4.7947,cf-cvx
4.6633,cf-cvx
4.6811,cf-cvx
4.9008,cf-cvx
4.768,cf-cvx
4.9316,cf-cvx
5.0135,cf-cvx
4.8214,cf-cvx
4.8639,cf-cvx
4.8092,cf-cvx
4.8401,cf-cvx
4.7799,cf-cvx
4.8751,cf-cvx
4.8404,cf-cvx
4.8282,cf-cvx
4.8777,cf-cvx
4.875,cf-cvx
4.8601,cf-cvx
4.7692,cf-cvx
4.7479,cf-cvx
4.8306,cf-cvx
4.7167,cf-cvx
4.9601,cf-cvx
4.7198,cf-cvx
4.783,cf-cvx
5.0125,cf-cvx
4.6566,cf-cvx
4.8271,cf-cvx
4.9651,cf-cvx
4.9476,cf-cvx
4.9548,cf-cvx
4.7602,cf-cvx
4.83,cf-cvx
5.046,cf-cvx
4.9128,cf-cvx
4.7868,cf-cvx
4.6041,cf-cvx
5.0119,cf-cvx
4.7872,cf-cvx
4.8908,cf-cvx
4.8386,cf-cvx
4.7498,cf-cvx
4.7912,cf-cvx
4.6982,cf-cvx
4.7426,cf-cvx
4.7012,cf-cvx
4.9088,cf-cvx
4.8103,cf-cvx
4.776,cf-cvx
4.8957,cf-cvx
4.8654,cf-cvx
4.9129,cf-cvx
4.8085,cf-cvx
4.7925,cf-cvx
4.8536,cf-cvx
4.8437,cf-cvx
4.7556,cf-cvx
4.9281,cf-cvx
4.8829,cf-cvx
4.9919,cf-cvx
4.7568,cf-cvx
4.2642,cf-als
4.2837,cf-als
4.2779,cf-als
4.2235,cf-als
4.36,cf-als
4.2314,cf-als
4.3027,cf-als
4.346,cf-als
4.1894,cf-als
4.242,cf-als
4.3291,cf-als
4.2928,cf-als
4.2766,cf-als
4.3144,cf-als
4.2567,cf-als
4.2433,cf-als
4.3449,cf-als
4.2762,cf-als
4.2424,cf-als
4.2466,cf-als
4.2861,cf-als
4.2291,cf-als
4.2775,cf-als
4.2788,cf-als
4.3262,cf-als
4.2658,cf-als
4.266,cf-als
4.2632,cf-als
4.3384,cf-als
4.2443,cf-als
4.2324,cf-als
4.2406,cf-als
4.3782,cf-als
4.3327,cf-als
4.2636,cf-als
4.2578,cf-als
4.2792,cf-als
4.1875,cf-als
4.2396,cf-als
4.306,cf-als
4.2013,cf-als
4.2362,cf-als
4.2237,cf-als
4.2595,cf-als
4.2442,cf-als
4.2276,cf-als
4.264,cf-als
4.2353,cf-als
4.3163,cf-als
4.2654,cf-als
4.2609,cf-als
4.164,cf-als
4.2423,cf-als
4.3393,cf-als
