coverage,approach
0.9017162477965537,cf-cvx
0.9000925335218488,cf-cvx
0.8999006244004435,cf-cvx
0.8991910427838254,cf-cvx
0.9005011809436028,cf-cvx
0.9015674125600304,cf-cvx
0.8999329716475798,cf-cvx
0.8967210763360969,cf-cvx
0.8991349660083052,cf-cvx
0.8996109846410973,cf-cvx
0.898697199265381,cf-cvx
0.8999723553262071,cf-cvx
0.8999073749129842,cf-cvx
0.8996406083781375,cf-cvx
0.8988633741057004,cf-cvx
0.8991830811657715,cf-cvx
0.8999067293077242,cf-cvx
0.9001596753460113,cf-cvx
0.8996525637110575,cf-cvx
0.9011451085203447,cf-cvx
0.9000258390514198,cf-cvx
0.9007366239313785,cf-cvx
0.8990406184215067,cf-cvx
0.9006458650285616,cf-cvx
0.8998448365036492,cf-cvx
0.899160823083113,cf-cvx
0.9000172552628551,cf-cvx
0.9007777191493267,cf-cvx
0.9014617210716606,cf-cvx
0.9014334337332051,cf-cvx
0.9025936367760125,cf-cvx
0.9007010219162799,cf-cvx
0.9000527880102362,cf-cvx
0.89964217694927,cf-cvx
0.9,cf-cvx
0.9005784464089794,cf-cvx
0.9006019420824781,cf-cvx
0.8993559843868014,cf-cvx
0.8974443063610421,cf-cvx
0.8993551730093845,cf-cvx
0.8998765042074729,cf-cvx
0.9007812769678629,cf-cvx
0.8993243864325765,cf-cvx
0.8992270353585313,cf-cvx
0.8996554569956081,cf-cvx
0.9011169947276931,cf-cvx
0.8965778159931213,cf-cvx
0.9008734453076034,cf-cvx
0.9013044152532151,cf-cvx
0.8993583384463648,cf-cvx
0.9008853030460426,cf-cvx
0.9005592641443143,cf-cvx
0.9019983543640998,cf-cvx
0.8999120168835575,cf-cvx
0.8996968909673508,cf-cvx
0.9000574349549135,cf-cvx
0.8987197756734394,cf-cvx
0.8987997270282204,cf-cvx
0.9012533865596005,cf-cvx
0.8992367815035807,cf-cvx
0.9012517625392075,cf-cvx
0.8994040976911661,cf-cvx
0.900730388773867,cf-cvx
0.8995811104298346,cf-cvx
0.9005836844650135,cf-cvx
0.8999274419247469,cf-cvx
0.8992352650736603,cf-cvx
0.9006008840593056,cf-cvx
0.9003089728230027,cf-cvx
0.9004906400100879,cf-cvx
0.9012262637760645,cf-cvx
0.8986171142173993,cf-cvx
0.9004368767617156,cf-cvx
0.900734808312124,cf-cvx
0.8988377615894798,cf-cvx
0.900483008452648,cf-cvx
0.9008221315754749,cf-cvx
0.9021354561536518,cf-cvx
0.9019198089376751,cf-cvx
0.9000681405642497,cf-cvx
0.9000264146176197,cf-cvx
0.8987521809481582,cf-cvx
0.9020973778451851,cf-cvx
0.9013081578977592,cf-cvx
0.8998854524627721,cf-cvx
0.8995243757431629,cf-cvx
0.9002695262557735,cf-cvx
0.9014408258968436,cf-cvx
0.8993556885541651,cf-cvx
0.8989125360903165,cf-cvx
0.9001383538759178,cf-cvx
0.9010774201708694,cf-cvx
0.9001583052701263,cf-cvx
0.9001053886422142,cf-cvx
0.8984836521448455,cf-cvx
0.897772907726553,cf-cvx
0.902290005936839,cf-cvx
0.8995194131781965,cf-cvx
0.8994056284055536,cf-cvx
0.9010771105389002,cf-cvx
0.9013028324691804,cf-als
0.8995292859975516,cf-als
0.8983611642454635,cf-als
0.8984373201997653,cf-als
0.8992107840313383,cf-als
0.8990510301620389,cf-als
0.8998584957004463,cf-als
0.8978226569895866,cf-als
0.8993017611263847,cf-als
0.9008327810275769,cf-als
0.900034435261708,cf-als
0.9006001197935865,cf-als
0.8994413729224078,cf-als
0.9010896753974872,cf-als
0.898921070851604,cf-als
0.9008539201119289,cf-als
0.8981104048638939,cf-als
0.8991624249900563,cf-als
0.9018650933122836,cf-als
0.8992442744573983,cf-als
0.9006746863426258,cf-als
0.8991118026330143,cf-als
0.9008926619962959,cf-als
0.9004334471969457,cf-als
0.8988736279524165,cf-als
0.9004655707552592,cf-als
0.8984585298516048,cf-als
0.9003016816169217,cf-als
0.9005707782242072,cf-als
0.9003334504345222,cf-als
0.9013591184965289,cf-als
0.9007642806618015,cf-als
0.8988593199527203,cf-als
0.901390892826225,cf-als
0.8995286814576388,cf-als
0.9002797451848789,cf-als
0.9000615165260986,cf-als
0.8992867973916503,cf-als
0.901017214397496,cf-als
0.9011226898497323,cf-als
0.899164249404061,cf-als
0.9014774074031459,cf-als
0.8999735729386892,cf-als
0.9000149531850284,cf-als
0.8992860976609166,cf-als
0.8995966886011463,cf-als
0.898372026368587,cf-als
0.9017129648264323,cf-als
0.9007128046363893,cf-als
0.9014398678830903,cf-als
0.9003832080981566,cf-als
0.8996204376198732,cf-als
0.8995356544855087,cf-als
0.8993254627739409,cf-als
0.9007476689472013,cf-als
0.900775371891333,cf-als
0.8997540682173394,cf-als
0.9003308922621676,cf-als
0.9016790433076981,cf-als
