length,approach
6.9071,cf*-cvx
6.8439,cf*-cvx
6.8042,cf*-cvx
6.9182,cf*-cvx
6.786,cf*-cvx
6.931,cf*-cvx
6.9728,cf*-cvx
6.8646,cf*-cvx
6.9626,cf*-cvx
6.8802,cf*-cvx
6.9075,cf*-cvx
6.9243,cf*-cvx
6.8462,cf*-cvx
6.8542,cf*-cvx
6.8877,cf*-cvx
6.9512,cf*-cvx
6.8426,cf*-cvx
6.9129,cf*-cvx
6.9366,cf*-cvx
6.8394,cf*-cvx
6.9843,cf*-cvx
6.9413,cf*-cvx
6.8117,cf*-cvx
6.8647,cf*-cvx
6.8314,cf*-cvx
6.9553,cf*-cvx
6.8895,cf*-cvx
6.8484,cf*-cvx
6.8899,cf*-cvx
6.8713,cf*-cvx
6.9,cf*-cvx
6.9319,cf*-cvx
6.8049,cf*-cvx
6.9317,cf*-cvx
6.8719,cf*-cvx
6.888,cf*-cvx
6.9859,cf*-cvx
6.8898,cf*-cvx
6.8826,cf*-cvx
6.8637,cf*-cvx
6.8913,cf*-cvx
6.8882,cf*-cvx
6.8328,cf*-cvx
6.8147,cf*-cvx
6.9622,cf*-cvx
6.9395,cf*-cvx
6.906,cf*-cvx
6.9114,cf*-cvx
6.8415,cf*-cvx
6.9187,cf*-cvx
6.8353,cf*-cvx
6.8854,cf*-cvx
6.9827,cf*-cvx
6.9109,cf*-cvx
6.8905,cf*-cvx
6.9128,cf*-cvx
6.8867,cf*-cvx
6.8813,cf*-cvx
6.8206,cf*-cvx
6.9134,cf*-cvx
6.9308,cf*-cvx
6.9231,cf*-cvx
6.9176,cf*-cvx
6.8394,cf*-cvx
6.8725,cf*-cvx
6.8946,cf*-cvx
6.9229,cf*-cvx
6.9242,cf*-cvx
6.8592,cf*-cvx
6.8741,cf*-cvx
6.9293,cf*-cvx
6.8408,cf*-cvx
6.8701,cf*-cvx
6.8577,cf*-cvx
6.9653,cf*-cvx
6.8868,cf*-cvx
6.9225,cf*-cvx
6.8757,cf*-cvx
6.7868,cf*-cvx
6.8364,cf*-cvx
6.9328,cf*-cvx
6.8727,cf*-cvx
6.847,cf*-cvx
6.8577,cf*-cvx
6.9105,cf*-cvx
6.9184,cf*-cvx
6.8839,cf*-cvx
6.9707,cf*-cvx
6.9482,cf*-cvx
6.8838,cf*-cvx
6.9488,cf*-cvx
6.9648,cf*-cvx
6.9219,cf*-cvx
6.8467,cf*-cvx
6.8978,cf*-cvx
6.9164,cf*-cvx
6.8534,cf*-cvx
6.8741,cf*-cvx
6.8679,cf*-cvx
6.8182,cf*-cvx
7.0127,cf*-als
7.0346,cf*-als
6.9549,cf*-als
7.0942,cf*-als
7.0048,cf*-als
7.037,cf*-als
6.9835,cf*-als
7.0355,cf*-als
6.9872,cf*-als
6.9285,cf*-als
7.0676,cf*-als
6.9683,cf*-als
7.0228,cf*-als
7.1215,cf*-als
7.012,cf*-als
7.0427,cf*-als
7.0055,cf*-als
7.0513,cf*-als
7.0062,cf*-als
6.9978,cf*-als
7.037,cf*-als
7.0243,cf*-als
7.0177,cf*-als
7.0211,cf*-als
7.0027,cf*-als
6.9269,cf*-als
7.0503,cf*-als
6.949,cf*-als
6.9699,cf*-als
7.0245,cf*-als
6.9968,cf*-als
6.9016,cf*-als
6.9865,cf*-als
6.9994,cf*-als
7.0194,cf*-als
7.0325,cf*-als
7.0088,cf*-als
6.9419,cf*-als
7.0977,cf*-als
6.9779,cf*-als
6.992,cf*-als
6.9652,cf*-als
7.0289,cf*-als
7.0595,cf*-als
7.0762,cf*-als
6.9997,cf*-als
7.0332,cf*-als
7.0599,cf*-als
6.9937,cf*-als
7.0983,cf*-als
7.0422,cf*-als
7.099,cf*-als
7.057,cf*-als
6.9998,cf*-als
7.0283,cf*-als
7.0322,cf*-als
7.0525,cf*-als
7.1033,cf*-als
6.9971,cf*-als
7.0568,cf*-als
6.947,cf*-als
7.0593,cf*-als
7.0646,cf*-als
7.0643,cf*-als
6.9834,cf*-als
7.0243,cf*-als
7.0872,cf*-als
7.0417,cf*-als
7.13,cf*-als
7.0013,cf*-als
7.0324,cf*-als
7.0285,cf*-als
7.0317,cf*-als
7.0595,cf*-als
7.0999,cf*-als
6.9848,cf*-als
7.0689,cf*-als
6.9437,cf*-als
6.9342,cf*-als
7.0352,cf*-als
7.0106,cf*-als
7.0037,cf*-als
7.0576,cf*-als
6.9666,cf*-als
7.1327,cf*-als
7.0473,cf*-als
6.9738,cf*-als
7.0167,cf*-als
7.0607,cf*-als
7.0208,cf*-als
7.023,cf*-als
7.053,cf*-als
6.9759,cf*-als
6.8763,cf*-als
7.0504,cf*-als
6.8815,cf*-als
6.9917,cf*-als
7.0514,cf*-als
6.9303,cf*-als
7.0308,cf*-als
6.9469,cf-cvx
6.8704,cf-cvx
6.8743,cf-cvx
6.9166,cf-cvx
6.9162,cf-cvx
6.8104,cf-cvx
6.8658,cf-cvx
6.9088,cf-cvx
6.9323,cf-cvx
6.8139,cf-cvx
6.8231,cf-cvx
6.8618,cf-cvx
6.8311,cf-cvx
