length,approach
9.6855,cf-als
9.6988,cf-als
9.752,cf-als
9.7557,cf-als
9.6838,cf-als
9.8032,cf-als
9.7875,cf-als
9.8347,cf-als
9.6999,cf-als
9.7135,cf-als
9.8023,cf-als
9.7008,cf-als
9.6759,cf-als
9.746,cf-als
9.6567,cf-als
9.6631,cf-als
9.8082,cf-als
9.7273,cf-als
9.6745,cf-als
9.6852,cf-als
9.7626,cf-als
9.7403,cf-als
9.8593,cf-als
9.6387,cf-als
9.7366,cf-als
9.7433,cf-als
9.7348,cf-als
9.8538,cf-als
9.8215,cf-als
9.8234,cf-als
9.76,cf-als
9.7627,cf-als
9.7473,cf-als
9.774,cf-als
9.7181,cf-als
9.6496,cf-als
9.7845,cf-als
9.8045,cf-als
9.7013,cf-als
9.5844,cf-als
9.6998,cf-als
9.7069,cf-als
9.6144,cf-als
9.6942,cf-als
9.8014,cf-als
9.8193,cf-als
9.7977,cf-als
9.8192,cf-als
9.702,cf-als
9.7663,cf-als
9.8235,cf-als
9.7937,cf-als
9.7982,cf-als
9.661,cf-als
9.7361,cf-als
9.721,cf-als
9.7492,cf-als
9.6916,cf-als
9.8605,cf-als
9.6886,cf-als
9.7361,cf-als
9.7664,cf-als
9.7367,cf-als
9.8347,cf-als
9.7011,cf-als
9.6198,cf-als
9.7969,cf-als
9.802,cf-als
9.6909,cf-als
9.683,cf-als
9.6981,cf-als
9.6839,cf-als
9.8019,cf-als
9.8516,cf-als
9.7686,cf-als
9.8109,cf-als
9.7817,cf-als
9.6931,cf-als
9.7641,cf-als
9.8138,cf-als
9.7675,cf-als
9.7592,cf-als
9.7776,cf-als
9.7621,cf-als
9.8634,cf-als
9.6115,cf-als
9.7569,cf-als
9.9011,cf-als
9.8445,cf-als
9.78,cf-als
9.7315,cf-als
9.7891,cf-als
9.6779,cf-als
9.8571,cf-als
9.6511,cf-als
9.7306,cf-als
9.8032,cf-als
9.6762,cf-als
9.7145,cf-als
9.7333,cf-als
86.58,als
99.3854,als
292.2588,als
72.8536,als
138.15,als
102.7503,als
91.1993,als
441.5626,als
110.3589,als
125.3208,als
263.2868,als
146.6488,als
104.7183,als
120.9179,als
172.444,als
183.2209,als
123.9029,als
131.0409,als
88.656,als
109.5139,als
176.7901,als
110.4211,als
121.1627,als
146.2356,als
109.7255,als
114.5923,als
149.2345,als
91.0026,als
77.3111,als
130.7585,als
351.5659,als
562.0009,als
167.3334,als
129.0186,als
79.8749,als
132.8136,als
61.8031,als
69.9507,als
257.1615,als
104.0464,als
108.4488,als
62.5051,als
78.2236,als
347.3407,als
50.0483,als
91.6421,als
92.3587,als
128.2723,als
78.3274,als
119.6567,als
121.2258,als
290.1458,als
113.6602,als
105.0399,als
142.3483,als
155.1807,als
102.0585,als
91.1359,als
86.6795,als
123.9257,als
106.9778,als
61.4011,als
105.9386,als
230.4128,als
107.4221,als
190.5819,als
149.0108,als
164.4758,als
77.8762,als
116.7348,als
218.2353,als
127.7736,als
122.4794,als
141.3315,als
90.1799,als
76.9117,als
109.1039,als
108.2655,als
64.9264,als
84.4516,als
88.1325,als
120.5374,als
189.5581,als
75.8227,als
1192.4241,als
137.1684,als
68.9023,als
105.9526,als
69.9118,als
77.6719,als
654.5439,als
80.4876,als
89.7567,als
74.368,als
127.2691,als
187.8115,als
95.1373,als
129.996,als
98.362,als
93.2105,als
