length,approach
1.7577,cf-als
1.7748,cf-als
1.7448,cf-als
1.7524,cf-als
1.7656,cf-als
1.7492,cf-als
1.771,cf-als
1.7482,cf-als
1.7571,cf-als
1.7769,cf-als
1.7617,cf-als
1.7621,cf-als
1.7584,cf-als
1.7582,cf-als
1.7602,cf-als
1.7518,cf-als
1.7621,cf-als
1.7548,cf-als
1.7551,cf-als
1.7485,cf-als
1.7783,cf-als
1.7683,cf-als
1.7554,cf-als
1.756,cf-als
1.7434,cf-als
1.7615,cf-als
1.7637,cf-als
1.7397,cf-als
1.748,cf-als
1.763,cf-als
1.77,cf-als
1.7525,cf-als
1.7501,cf-als
1.7502,cf-als
1.7692,cf-als
1.754,cf-als
1.7614,cf-als
1.7758,cf-als
1.7543,cf-als
1.7525,cf-als
1.7703,cf-als
1.7498,cf-als
1.7498,cf-als
1.7579,cf-als
1.7591,cf-als
1.7536,cf-als
1.7606,cf-als
1.7672,cf-als
1.764,cf-als
1.7465,cf-als
1.7516,cf-als
1.7471,cf-als
1.7536,cf-als
1.7563,cf-als
1.7696,cf-als
1.7596,cf-als
1.7496,cf-als
1.7587,cf-als
1.7552,cf-als
1.7575,cf-als
1.7494,cf-als
1.7547,cf-als
1.7532,cf-als
1.7588,cf-als
1.7736,cf-als
1.7494,cf-als
1.7585,cf-als
1.764,cf-als
1.7348,cf-als
1.7638,cf-als
1.7618,cf-als
1.739,cf-als
1.7592,cf-als
1.7593,cf-als
1.7589,cf-als
1.7603,cf-als
1.7498,cf-als
1.759,cf-als
1.7545,cf-als
1.7573,cf-als
1.7412,cf-als
1.7526,cf-als
1.7514,cf-als
1.7717,cf-als
1.747,cf-als
1.7602,cf-als
1.7583,cf-als
1.7417,cf-als
1.7545,cf-als
1.747,cf-als
1.7436,cf-als
1.7551,cf-als
1.753,cf-als
1.7573,cf-als
1.7653,cf-als
1.7715,cf-als
1.7548,cf-als
1.7469,cf-als
1.7455,cf-als
1.7488,cf-als
1.5116,als
1.4963,als
1.5061,als
1.499,als
1.5017,als
1.4979,als
1.5054,als
1.4979,als
1.4983,als
1.5054,als
1.5018,als
1.511,als
1.5002,als
1.4947,als
1.5001,als
1.4987,als
1.4981,als
1.5021,als
1.504,als
1.5013,als
1.4981,als
1.4981,als
1.5049,als
1.503,als
1.499,als
1.5033,als
1.5013,als
1.4913,als
1.5013,als
1.5079,als
1.5123,als
1.5024,als
1.4999,als
1.5065,als
1.5068,als
1.5027,als
1.4971,als
1.5076,als
1.5,als
1.4953,als
1.5061,als
1.4992,als
1.5086,als
1.5033,als
1.4981,als
1.514,als
1.5041,als
1.509,als
1.508,als
1.4968,als
1.4988,als
1.5021,als
1.504,als
1.5005,als
1.5038,als
1.5039,als
1.4987,als
1.5128,als
1.5016,als
1.5104,als
1.4988,als
1.5055,als
1.5084,als
1.5047,als
1.5022,als
1.4992,als
1.4991,als
1.5044,als
1.4966,als
1.5061,als
1.4972,als
1.4979,als
1.5028,als
1.4987,als
1.5021,als
1.5068,als
1.5076,als
1.4952,als
1.5102,als
1.5096,als
1.497,als
1.5045,als
1.5092,als
1.5052,als
1.5094,als
1.5014,als
1.5031,als
1.498,als
1.5027,als
1.4971,als
1.5083,als
1.5024,als
1.4925,als
1.5046,als
1.4973,als
1.4992,als
1.5031,als
1.5064,als
1.5023,als
1.4995,als
