length,approach
4.7413,cf-cvx
4.7713,cf-cvx
4.6987,cf-cvx
4.8064,cf-cvx
4.797,cf-cvx
4.6463,cf-cvx
4.7932,cf-cvx
4.8174,cf-cvx
4.6697,cf-cvx
4.7355,cf-cvx
4.8078,cf-cvx
4.761,cf-cvx
4.7552,cf-cvx
4.7901,cf-cvx
4.7586,cf-cvx
4.6823,cf-cvx
4.772,cf-cvx
4.6497,cf-cvx
4.6418,cf-cvx
4.7902,cf-cvx
4.7838,cf-cvx
4.755,cf-cvx
4.6805,cf-cvx
4.7549,cf-cvx
4.8115,cf-cvx
4.7381,cf-cvx
4.617,cf-cvx
4.7144,cf-cvx
4.7024,cf-cvx
4.8048,cf-cvx
4.6975,cf-cvx
4.7324,cf-cvx
4.712,cf-cvx
4.7206,cf-cvx
4.7568,cf-cvx
4.6907,cf-cvx
4.6808,cf-cvx
4.6989,cf-cvx
4.8144,cf-cvx
4.6914,cf-cvx
4.6543,cf-cvx
4.6915,cf-cvx
4.7133,cf-cvx
4.642,cf-cvx
4.6841,cf-cvx
4.7168,cf-cvx
4.7253,cf-cvx
4.7102,cf-cvx
4.6436,cf-cvx
4.7782,cf-cvx
4.7172,cf-cvx
4.7884,cf-cvx
4.8357,cf-cvx
4.6637,cf-cvx
4.7417,cf-cvx
4.6571,cf-cvx
4.6944,cf-cvx
4.7884,cf-cvx
4.713,cf-cvx
4.6551,cf-cvx
4.7288,cf-cvx
4.6665,cf-cvx
4.7161,cf-cvx
4.8042,cf-cvx
4.6612,cf-cvx
4.7009,cf-cvx
4.7211,cf-cvx
4.7578,cf-cvx
4.6767,cf-cvx
4.7665,cf-cvx
4.6519,cf-cvx
4.7865,cf-cvx
4.7393,cf-cvx
4.7202,cf-cvx
4.7803,cf-cvx
4.8067,cf-cvx
4.7538,cf-cvx
4.7701,cf-cvx
4.7969,cf-cvx
4.7362,cf-cvx
4.6502,cf-cvx
4.7301,cf-cvx
4.7156,cf-cvx
4.7533,cf-cvx
4.5957,cf-cvx
4.792,cf-cvx
4.6864,cf-cvx
4.6114,cf-cvx
4.7363,cf-cvx
4.7054,cf-cvx
4.8028,cf-cvx
4.7414,cf-cvx
4.6965,cf-cvx
4.7704,cf-cvx
4.7497,cf-cvx
4.7627,cf-cvx
4.805,cf-cvx
4.7648,cf-cvx
4.729,cf-cvx
4.6658,cf-cvx
1.7463,cf-als
1.7646,cf-als
1.755,cf-als
1.7586,cf-als
1.7658,cf-als
1.7546,cf-als
1.7378,cf-als
1.7705,cf-als
1.7637,cf-als
1.7596,cf-als
1.7675,cf-als
1.7739,cf-als
1.746,cf-als
1.7302,cf-als
1.768,cf-als
1.7499,cf-als
1.7513,cf-als
1.7657,cf-als
1.7565,cf-als
1.7732,cf-als
1.7581,cf-als
1.7678,cf-als
1.7713,cf-als
1.7376,cf-als
1.7363,cf-als
1.7536,cf-als
1.7645,cf-als
1.7576,cf-als
1.7462,cf-als
1.758,cf-als
1.7566,cf-als
1.7621,cf-als
1.7536,cf-als
1.7586,cf-als
1.7514,cf-als
1.7462,cf-als
1.7559,cf-als
1.7615,cf-als
1.7534,cf-als
1.7613,cf-als
1.7571,cf-als
1.758,cf-als
1.7613,cf-als
1.7754,cf-als
1.7489,cf-als
1.7661,cf-als
1.7646,cf-als
1.747,cf-als
1.7462,cf-als
1.7652,cf-als
1.7606,cf-als
1.7668,cf-als
1.7727,cf-als
1.7695,cf-als
1.7652,cf-als
1.749,cf-als
1.7451,cf-als
1.7503,cf-als
1.7602,cf-als
1.7482,cf-als
1.7515,cf-als
1.7582,cf-als
1.7533,cf-als
1.7465,cf-als
1.7628,cf-als
1.7565,cf-als
1.7745,cf-als
1.7565,cf-als
1.7531,cf-als
1.7653,cf-als
1.7551,cf-als
1.7661,cf-als
1.7554,cf-als
1.7539,cf-als
1.7592,cf-als
1.754,cf-als
1.7595,cf-als
1.7501,cf-als
1.7549,cf-als
1.7441,cf-als
1.746,cf-als
1.7485,cf-als
1.7526,cf-als
1.7662,cf-als
1.7541,cf-als
1.7593,cf-als
1.741,cf-als
1.7523,cf-als
1.7567,cf-als
1.7707,cf-als
1.7558,cf-als
1.7484,cf-als
1.7694,cf-als
1.756,cf-als
1.7488,cf-als
1.7613,cf-als
1.7508,cf-als
1.7615,cf-als
1.7516,cf-als
1.7396,cf-als
3.9331,cvx
3.9367,cvx
3.9225,cvx
3.9086,cvx
3.9241,cvx
3.9174,cvx
3.921,cvx
3.9281,cvx
3.9206,cvx
3.9182,cvx
3.9172,cvx
3.9437,cvx
3.9028,cvx
3.919,cvx
3.9293,cvx
3.9307,cvx
3.9179,cvx
3.9381,cvx
3.9232,cvx
3.9222,cvx
3.9235,cvx
3.932,cvx
3.9374,cvx
3.9252,cvx
3.9238,cvx
3.9264,cvx
3.9253,cvx
3.9329,cvx
3.9213,cvx
3.9283,cvx
3.927,cvx
3.9279,cvx
3.9191,cvx
3.9302,cvx
3.9274,cvx
3.9298,cvx
3.9295,cvx
