length,approach
3.7849,cf-cvx
3.864,cf-cvx
3.7897,cf-cvx
3.8962,cf-cvx
3.8632,cf-cvx
3.9734,cf-cvx
3.8332,cf-cvx
3.8415,cf-cvx
3.8283,cf-cvx
3.9331,cf-cvx
3.8572,cf-cvx
3.8058,cf-cvx
3.7951,cf-cvx
3.9089,cf-cvx
3.8072,cf-cvx
3.8171,cf-cvx
3.9061,cf-cvx
3.8889,cf-cvx
3.8654,cf-cvx
3.9094,cf-cvx
3.7961,cf-cvx
3.8469,cf-cvx
3.8104,cf-cvx
3.8087,cf-cvx
3.9111,cf-cvx
3.8175,cf-cvx
3.754,cf-cvx
3.9151,cf-cvx
3.9058,cf-cvx
3.9193,cf-cvx
3.8574,cf-cvx
3.9277,cf-cvx
3.8127,cf-cvx
3.7641,cf-cvx
3.8651,cf-cvx
3.9485,cf-cvx
3.9143,cf-cvx
3.7861,cf-cvx
3.87,cf-cvx
3.8985,cf-cvx
3.9765,cf-cvx
3.8297,cf-cvx
3.8477,cf-cvx
3.8252,cf-cvx
3.9355,cf-cvx
3.7811,cf-cvx
3.8879,cf-cvx
4.0034,cf-cvx
3.9405,cf-cvx
3.8426,cf-cvx
3.7672,cf-cvx
3.777,cf-cvx
3.8954,cf-cvx
3.8761,cf-cvx
3.789,cf-cvx
3.9027,cf-cvx
3.7692,cf-cvx
3.8968,cf-cvx
3.8019,cf-cvx
3.8617,cf-cvx
3.8761,cf-cvx
3.924,cf-cvx
3.8108,cf-cvx
3.8271,cf-cvx
3.8899,cf-cvx
3.8451,cf-cvx
3.7497,cf-cvx
3.926,cf-cvx
3.8354,cf-cvx
3.8337,cf-cvx
3.9521,cf-cvx
3.7166,cf-cvx
3.7435,cf-cvx
3.9055,cf-cvx
3.8908,cf-cvx
3.9163,cf-cvx
3.9055,cf-cvx
3.8991,cf-cvx
4.0026,cf-cvx
3.7734,cf-cvx
3.8192,cf-cvx
3.8192,cf-cvx
3.9063,cf-cvx
3.7962,cf-cvx
3.8567,cf-cvx
3.8379,cf-cvx
3.8809,cf-cvx
3.9011,cf-cvx
3.7265,cf-cvx
3.9128,cf-cvx
3.895,cf-cvx
3.9326,cf-cvx
3.8248,cf-cvx
3.6994,cf-cvx
3.9397,cf-cvx
3.8905,cf-cvx
3.9206,cf-cvx
3.9076,cf-cvx
3.7815,cf-cvx
3.8585,cf-cvx
1.7359,cf-als
1.7362,cf-als
1.7176,cf-als
1.7304,cf-als
1.7183,cf-als
1.7178,cf-als
1.7287,cf-als
1.7149,cf-als
1.7206,cf-als
1.7241,cf-als
1.7337,cf-als
1.7175,cf-als
1.7135,cf-als
1.7296,cf-als
1.7114,cf-als
1.7126,cf-als
1.729,cf-als
1.7218,cf-als
1.7306,cf-als
1.7296,cf-als
1.7229,cf-als
1.7338,cf-als
1.7287,cf-als
1.7218,cf-als
1.7163,cf-als
1.7348,cf-als
1.7289,cf-als
1.7396,cf-als
1.7328,cf-als
1.7266,cf-als
1.7279,cf-als
1.7288,cf-als
1.7208,cf-als
1.7355,cf-als
1.7256,cf-als
1.7358,cf-als
1.7213,cf-als
1.7221,cf-als
1.7263,cf-als
1.7289,cf-als
1.7219,cf-als
1.7323,cf-als
1.7269,cf-als
1.7175,cf-als
1.7236,cf-als
1.72,cf-als
1.7141,cf-als
1.734,cf-als
1.7175,cf-als
1.7375,cf-als
1.7124,cf-als
1.7297,cf-als
1.7299,cf-als
1.7239,cf-als
1.7118,cf-als
1.7353,cf-als
1.7288,cf-als
1.7261,cf-als
1.733,cf-als
1.7211,cf-als
1.7309,cf-als
1.7202,cf-als
1.721,cf-als
1.7383,cf-als
1.74,cf-als
1.7127,cf-als
1.7158,cf-als
1.7049,cf-als
1.7025,cf-als
1.7171,cf-als
1.7214,cf-als
1.7172,cf-als
1.7199,cf-als
1.7298,cf-als
1.7175,cf-als
1.7089,cf-als
1.7193,cf-als
1.7246,cf-als
1.7205,cf-als
1.7154,cf-als
1.7341,cf-als
1.729,cf-als
1.7221,cf-als
1.7455,cf-als
1.7175,cf-als
1.7197,cf-als
1.7271,cf-als
1.7259,cf-als
1.7172,cf-als
1.7109,cf-als
1.7328,cf-als
1.7339,cf-als
1.7124,cf-als
1.7193,cf-als
1.7311,cf-als
1.7201,cf-als
1.7318,cf-als
1.72,cf-als
1.7111,cf-als
1.7179,cf-als
3.4028,cvx
3.4236,cvx
3.4163,cvx
3.4119,cvx
3.4154,cvx
3.4176,cvx
3.4108,cvx
3.417,cvx
3.4184,cvx
3.3901,cvx
3.4297,cvx
3.399,cvx
3.4104,cvx
3.4145,cvx
3.4084,cvx
3.3933,cvx
3.4113,cvx
3.4107,cvx
3.4163,cvx
3.4195,cvx
3.4174,cvx
3.4182,cvx
3.4231,cvx
3.4186,cvx
3.4153,cvx
3.4293,cvx
3.3992,cvx
3.4313,cvx
3.4155,cvx
3.3911,cvx
3.4152,cvx
3.4079,cvx
3.4105,cvx
3.4043,cvx
3.4175,cvx
3.4285,cvx
3.4126,cvx
3.4017,cvx
3.3986,cvx
3.4131,cvx
3.416,cvx
3.4263,cvx
3.4181,cvx
3.4313,cvx
3.3991,cvx
3.4236,cvx
3.4115,cvx
3.4095,cvx
3.4146,cvx
3.4262,cvx
3.4087,cvx
3.3903,cvx
3.4178,cvx
3.4092,cvx
3.41,cvx
3.419,cvx
3.3978,cvx
3.4021,cvx
3.4161,cvx
3.4169,cvx
3.4208,cvx
3.4048,cvx
3.3844,cvx
3.4261,cvx
3.4257,cvx
3.3998,cvx
3.4241,cvx
3.4022,cvx
3.4024,cvx
3.4325,cvx
3.4237,cvx
3.433,cvx
3.4135,cvx
3.4126,cvx
3.4251,cvx
3.4067,cvx
3.4187,cvx
3.4255,cvx
3.4118,cvx
3.4251,cvx
3.4353,cvx
3.4259,cvx
3.396,cvx
3.4176,cvx
3.408,cvx
3.4118,cvx
3.4097,cvx
3.4184,cvx
3.4206,cvx
3.4132,cvx
3.435,cvx
3.4257,cvx
3.4173,cvx
3.4177,cvx
3.4261,cvx
3.4116,cvx
3.4,cvx
3.4196,cvx
3.4238,cvx
3.3953,cvx
1.5763,als
1.5734,als
1.5775,als
1.5748,als
1.5738,als
1.579,als
1.5717,als
1.5789,als
1.5749,als
1.5758,als
1.5896,als
1.5781,als
1.5715,als
1.5867,als
1.5754,als
1.5766,als
1.5745,als
1.5703,als
1.5711,als
1.5726,als
1.5756,als
1.5772,als
1.5804,als
1.5799,als
1.5703,als
1.5808,als
1.575,als
1.5832,als
1.5745,als
1.5757,als
1.5705,als
1.5727,als
1.5676,als
1.5761,als
1.5789,als
1.584,als
1.5778,als
1.5783,als
1.5809,als
1.5807,als
1.5781,als
1.5805,als
1.5705,als
1.5737,als
1.5844,als
1.572,als
1.5778,als
1.5752,als
1.5764,als
1.5808,als
1.57,als
1.5774,als
1.5789,als
1.5798,als
1.5794,als
1.5651,als
1.5707,als
