length,approach
4.5962,cf*-cvx
4.6469,cf*-cvx
4.5997,cf*-cvx
4.7033,cf*-cvx
4.7956,cf*-cvx
4.6498,cf*-cvx
4.5633,cf*-cvx
4.6895,cf*-cvx
4.7224,cf*-cvx
4.6441,cf*-cvx
4.6865,cf*-cvx
4.6816,cf*-cvx
4.8237,cf*-cvx
4.6046,cf*-cvx
4.5433,cf*-cvx
4.6299,cf*-cvx
4.7319,cf*-cvx
4.7061,cf*-cvx
4.7164,cf*-cvx
4.6374,cf*-cvx
4.5698,cf*-cvx
4.649,cf*-cvx
4.72,cf*-cvx
4.5991,cf*-cvx
4.8349,cf*-cvx
4.741,cf*-cvx
4.7601,cf*-cvx
4.7845,cf*-cvx
4.7318,cf*-cvx
4.654,cf*-cvx
4.6791,cf*-cvx
4.5855,cf*-cvx
4.6451,cf*-cvx
4.7466,cf*-cvx
4.7164,cf*-cvx
4.7643,cf*-cvx
4.6764,cf*-cvx
4.6049,cf*-cvx
4.6161,cf*-cvx
4.7008,cf*-cvx
4.742,cf*-cvx
4.5752,cf*-cvx
4.6868,cf*-cvx
4.5648,cf*-cvx
4.7038,cf*-cvx
4.6895,cf*-cvx
4.6562,cf*-cvx
4.6562,cf*-cvx
4.5748,cf*-cvx
4.7528,cf*-cvx
4.7347,cf*-cvx
4.8192,cf*-cvx
4.7071,cf*-cvx
4.6817,cf*-cvx
4.687,cf*-cvx
4.7286,cf*-cvx
4.6258,cf*-cvx
4.5932,cf*-cvx
4.7118,cf*-cvx
4.7623,cf*-cvx
4.7919,cf*-cvx
4.6935,cf*-cvx
4.7247,cf*-cvx
4.6637,cf*-cvx
4.6636,cf*-cvx
4.6101,cf*-cvx
4.6563,cf*-cvx
4.697,cf*-cvx
4.8074,cf*-cvx
4.6662,cf*-cvx
4.6636,cf*-cvx
4.6216,cf*-cvx
4.7029,cf*-cvx
4.724,cf*-cvx
4.7088,cf*-cvx
4.6178,cf*-cvx
4.6437,cf*-cvx
4.6751,cf*-cvx
