coverage,approach
0.9025417806441307,cf-als
0.9025843345886385,cf-als
0.9009515829792327,cf-als
0.8993778848083483,cf-als
0.9031239313660411,cf-als
0.9008173843700159,cf-als
0.8973141563033891,cf-als
0.8997266723859306,cf-als
0.8984421809466746,cf-als
0.9018946275629379,cf-als
0.9029694688414889,cf-als
0.8954166666666666,cf-als
0.900194751741723,cf-als
0.9015133365277113,cf-als
0.9024225037851622,cf-als
0.898982645122681,cf-als
0.9005157410541826,cf-als
0.9008426181063056,cf-als
0.9003884849088555,cf-als
0.897188995215311,cf-als
0.8981562774363476,cf-als
0.9008346978713208,cf-als
0.9011215701982775,cf-als
0.9010058442332922,cf-als
0.8970644224025649,cf-als
0.8989197684365489,cf-als
0.8989983806153662,cf-als
0.8996554349132577,cf-als
0.9018763334729119,cf-als
0.8991250125716584,cf-als
0.9007621403774789,cf-als
0.900198719364098,cf-als
0.9026837620450745,cf-als
0.9037328884153818,cf-als
0.8978001282256772,cf-als
0.899850044986504,cf-als
0.8992135511191772,cf-als
0.9012683712502516,cf-als
0.8999240789578838,cf-als
0.8986179723594472,cf-als
0.9017722023098367,cf-als
0.8992693110647182,cf-als
0.8996825143267906,cf-als
0.9007540695818704,cf-als
0.9018500720807304,cf-als
0.8971101046134113,cf-als
0.8987661245092541,cf-als
0.8984309330344634,cf-als
0.9024868455274794,cf-als
0.9022670528313192,cf-als
0.9018610496080426,cf-als
0.8996413616236901,cf-als
0.9038653515952562,cf-als
0.8993987095227631,cf-als
0.9035349788462695,cf-als
0.899554329795951,cf-als
0.8993133633151301,cf-als
0.8999800955414012,cf-als
0.8994632206759443,cf-als
0.9007542438655496,cf-als
0.9054502989912819,cf-als
0.8963421946831901,cf-als
0.8959355149955777,cf-als
0.897370788763371,cf-als
0.9004384472161605,cf-als
0.9003596907851593,cf-als
0.9026610365294985,cf-als
0.9028901966297777,cf-als
0.8974931146090908,cf-als
0.894077997111218,cf-als
0.8991692295402803,cf-als
0.8992136382736059,cf-als
0.8946028209362007,cf-als
0.8996084229032645,cf-als
0.8982145367636721,cf-als
0.9012608416318664,cf-als
0.8999401675309134,cf-als
0.8993578165763596,cf-als
0.9053085507796123,cf-als
0.9003448829002246,cf-als
0.9031252513876599,cf-als
0.901697962445066,cf-als
0.8996223414828066,cf-als
0.9005811498320899,cf-als
0.9013301330133013,cf-als
0.8998007174172977,cf-als
0.8988708004149709,cf-als
0.9002710999481721,cf-als
0.8996316758747698,cf-als
0.8987494713949133,cf-als
0.9032264509040056,cf-als
0.9007277028246096,cf-als
0.9014517029592406,cf-als
0.9016606903183156,cf-als
0.897705640717363,cf-als
0.900913141646852,cf-als
0.9037776621713554,cf-als
0.9000617886827051,cf-als
0.8985694416848798,cf-als
0.8983132240830782,cf-als
0.9564722560549488,als
0.9639747344929962,als
0.9606599237935644,als
0.9656030503712623,als
0.9434755496550198,als
0.9588516746411483,als
0.9665262823314394,als
0.9616742812680805,als
0.9580387457559417,als
0.9608896164826609,als
0.9565234709525801,als
0.9641468253968254,als
0.9657477864557191,als
0.958552946813608,als
0.9621284564507132,als
0.9607420706163974,als
0.9557936239271989,als
0.9594465077273272,als
0.9654945711724275,als
0.9507775119617224,als
0.9517519355096177,als
0.9586045768600983,als
0.9636691367915081,als
0.9631455492386594,als
0.9472798316801924,als
0.9653649511608013,als
0.9619744497091105,als
0.9619375776273088,als
0.9612570038483779,als
0.9597103489892387,als
0.9632496708032401,als
0.9511632108231799,als
0.956737278012264,als
0.9627515227048867,als
0.9645976919378105,als
0.9653903828851345,als
0.9638838475499093,als
0.9545198308838333,als
0.956744985215376,als
0.9527990559811196,als
0.9649143767423337,als
0.9635257748514533,als
0.9515984105748687,als
0.9542571018193425,als
0.9550696780394041,als
0.9578740630887009,als
0.9498838234115856,als
0.9653964695993276,als
0.9674489326370966,als
0.9509038250274643,als
0.9625795384277821,als
0.9594077457875018,als
0.9582717725512119,als
0.9665195069817615,als
0.9452409119162674,als
0.93832563902712,als
0.9627770639254738,als
0.9626592356687899,als
0.9454473161033797,als
0.9680192640649565,als
0.9595707411359655,als
0.9679792124725165,als
0.9507919916378548,als
0.9617114865540338,als
0.9687481230855473,als
0.9450925061107689,als
0.9597856829860972,als
0.9678242182008074,als
0.9545262650021108,als
0.9649333975284866,als
0.9713823541159085,als
0.9615022910538847,als
0.9469234288897288,als
0.9551883965317457,als
0.9490671004800064,als
0.9669932540957276,als
0.9538292780215397,als
0.9526389725065222,als
0.9591527081794406,als
0.9591554379210779,als
0.9578070951653125,als
0.9508389932081502,als
0.9462532299741602,als
0.9607472500955178,als
0.9613161316131613,als
0.9599242726185732,als
0.9643883169739047,als
0.9608699118925168,als
0.9531988149571623,als
0.9623431804909482,als
0.9562481270602338,als
0.9635547180402141,als
0.9636276621201244,als
0.9909052665317815,als
0.9663560765454363,als
0.963094690990469,als
0.952679178838689,als
0.965657451515816,als
0.9590900059606596,als
0.966004362006523,als
