length,approach
8.7945,cf-cvx
8.8981,cf-cvx
8.7323,cf-cvx
9.0199,cf-cvx
9.1532,cf-cvx
9.2425,cf-cvx
9.1746,cf-cvx
9.2442,cf-cvx
9.3114,cf-cvx
8.2822,cf-cvx
9.2375,cf-cvx
9.1,cf-cvx
9.2284,cf-cvx
9.0865,cf-cvx
9.1775,cf-cvx
9.0189,cf-cvx
9.0781,cf-cvx
9.1068,cf-cvx
9.2381,cf-cvx
8.7009,cf-cvx
8.7969,cf-cvx
7.8713,cf-cvx
9.272,cf-cvx
8.9805,cf-cvx
9.1702,cf-cvx
9.2898,cf-cvx
6.3952,cf-cvx
9.2351,cf-cvx
8.1132,cf-cvx
9.2094,cf-cvx
9.1861,cf-cvx
9.1688,cf-cvx
9.4353,cf-cvx
9.2207,cf-cvx
9.0163,cf-cvx
9.169,cf-cvx
8.954,cf-cvx
8.5767,cf-cvx
9.1023,cf-cvx
8.4572,cf-cvx
9.1351,cf-cvx
8.8923,cf-cvx
8.7932,cf-cvx
9.3641,cf-cvx
8.2038,cf-cvx
9.1589,cf-cvx
7.6782,cf-cvx
9.2808,cf-cvx
9.2453,cf-cvx
9.1287,cf-cvx
9.2365,cf-cvx
9.0037,cf-cvx
9.0336,cf-cvx
9.18,cf-cvx
8.7897,cf-cvx
4.3415,cf-cvx
9.0612,cf-cvx
8.7974,cf-cvx
9.2879,cf-cvx
9.3083,cf-cvx
8.3359,cf-cvx
9.2966,cf-cvx
9.1184,cf-cvx
9.1315,cf-cvx
9.1643,cf-cvx
8.1282,cf-cvx
9.2185,cf-cvx
9.188,cf-cvx
8.9616,cf-cvx
8.7479,cf-cvx
9.2625,cf-cvx
9.1091,cf-cvx
9.3399,cf-cvx
9.2168,cf-cvx
9.1249,cf-cvx
8.6545,cf-cvx
9.0859,cf-cvx
8.9792,cf-cvx
7.5596,cf-cvx
9.293,cf-cvx
8.9087,cf-cvx
9.2104,cf-cvx
7.4021,cf-cvx
7.7402,cf-cvx
9.4247,cf-cvx
9.103,cf-cvx
8.955,cf-cvx
8.8991,cf-cvx
9.0415,cf-cvx
9.1949,cf-cvx
9.1966,cf-cvx
9.2394,cf-cvx
7.2935,cf-cvx
8.3138,cf-cvx
9.0148,cf-cvx
9.2923,cf-cvx
9.3368,cf-cvx
9.0521,cf-cvx
9.3318,cf-cvx
8.0117,cf-cvx
8.9978,cf-als
9.6948,cf-als
9.2846,cf-als
10.3229,cf-als
9.606,cf-als
10.1946,cf-als
9.9837,cf-als
10.3339,cf-als
8.8256,cf-als
8.9678,cf-als
10.3741,cf-als
9.7614,cf-als
9.9491,cf-als
9.3586,cf-als
9.3901,cf-als
9.8295,cf-als
8.6768,cf-als
8.6802,cf-als
10.407,cf-als
10.1752,cf-als
9.2448,cf-als
8.7043,cf-als
8.0498,cf-als
9.6691,cf-als
10.5066,cf-als
9.8663,cf-als
8.8242,cf-als
10.1584,cf-als
9.1162,cf-als
7.5785,cf-als
9.5523,cf-als
10.3643,cf-als
8.9942,cf-als
10.5973,cf-als
8.6208,cf-als
10.1578,cf-als
9.6408,cf-als
8.8804,cf-als
10.1491,cf-als
8.397,cf-als
9.9407,cf-als
8.8641,cf-als
8.8756,cf-als
10.3622,cf-als
7.8715,cf-als
10.0999,cf-als
8.5877,cf-als
9.2611,cf-als
9.0078,cf-als
9.414,cf-als
8.1502,cf-als
9.2525,cf-als
8.9379,cf-als
10.0086,cf-als
7.5908,cf-als
6.4779,cf-als
9.6113,cf-als
8.4721,cf-als
9.8713,cf-als
9.7253,cf-als
8.4096,cf-als
9.8601,cf-als
9.6657,cf-als
9.5456,cf-als
9.9728,cf-als
8.3203,cf-als
10.2995,cf-als
9.8451,cf-als
9.1614,cf-als
7.9985,cf-als
9.9173,cf-als
10.1553,cf-als
8.1563,cf-als
8.6133,cf-als
8.2435,cf-als
10.5595,cf-als
9.6615,cf-als
10.0646,cf-als
8.3652,cf-als
9.2268,cf-als
9.3516,cf-als
9.4268,cf-als
7.2404,cf-als
7.4409,cf-als
8.6169,cf-als
8.9386,cf-als
8.1073,cf-als
8.8714,cf-als
9.3336,cf-als
10.0674,cf-als
9.4143,cf-als
9.1737,cf-als
8.0728,cf-als
9.4305,cf-als
9.3572,cf-als
10.4274,cf-als
9.4765,cf-als
9.9035,cf-als
6.705,cf-als
9.0145,cf-als
16.2038,cvx
17.443,cvx
16.4975,cvx
18.3667,cvx
18.7403,cvx
17.9579,cvx
18.9127,cvx
17.2472,cvx
14.6945,cvx
16.2946,cvx
20.7928,cvx
59.6873,cvx
18.4677,cvx
18.6587,cvx
74.5692,cvx
17.8558,cvx
16.3764,cvx
16.3476,cvx
20.3928,cvx
17.7652,cvx
17.3945,cvx
14.5647,cvx
18.7274,cvx
17.8575,cvx
21.3829,cvx
21.2996,cvx
14.3309,cvx
17.8206,cvx
15.1445,cvx
14.5531,cvx
17.5029,cvx
18.7293,cvx
19.6831,cvx
18.7861,cvx
15.9457,cvx
18.1308,cvx
15.6593,cvx
16.6522,cvx
19.5623,cvx
14.964,cvx
18.7384,cvx
17.159,cvx
14.9555,cvx
17.3614,cvx
14.5326,cvx
19.1664,cvx
16.2202,cvx
17.6973,cvx
15.0883,cvx
17.1414,cvx
15.33,cvx
16.5913,cvx
16.2661,cvx
17.4196,cvx
13.9084,cvx
13.6449,cvx
16.8403,cvx
15.2728,cvx
16.4979,cvx
18.7315,cvx
16.3389,cvx
16.8831,cvx
17.6253,cvx
17.5115,cvx
18.8215,cvx
16.0713,cvx
19.5618,cvx
17.0834,cvx
17.1782,cvx
15.8662,cvx
17.232,cvx
18.5367,cvx
17.488,cvx
18.5611,cvx
15.3313,cvx
17.8548,cvx
18.8593,cvx
