length,approach
5.6509,cf-cvx
5.5441,cf-cvx
5.6552,cf-cvx
5.5522,cf-cvx
5.6434,cf-cvx
5.6132,cf-cvx
5.6696,cf-cvx
5.705,cf-cvx
5.6849,cf-cvx
5.5569,cf-cvx
5.5325,cf-cvx
5.5978,cf-cvx
5.5747,cf-cvx
5.515,cf-cvx
5.5716,cf-cvx
5.5335,cf-cvx
5.6665,cf-cvx
5.53,cf-cvx
5.6654,cf-cvx
5.5817,cf-cvx
5.5774,cf-cvx
5.6092,cf-cvx
5.5361,cf-cvx
5.5666,cf-cvx
5.556,cf-cvx
5.5848,cf-cvx
5.5824,cf-cvx
5.6558,cf-cvx
5.6264,cf-cvx
5.5976,cf-cvx
5.6279,cf-cvx
5.6464,cf-cvx
5.6113,cf-cvx
5.6083,cf-cvx
5.5678,cf-cvx
5.5048,cf-cvx
5.5165,cf-cvx
5.525,cf-cvx
5.4933,cf-cvx
5.6315,cf-cvx
5.5218,cf-cvx
5.6221,cf-cvx
5.6141,cf-cvx
5.5891,cf-cvx
5.5716,cf-cvx
5.5498,cf-cvx
5.6105,cf-cvx
5.5804,cf-cvx
5.6469,cf-cvx
5.6539,cf-cvx
5.6336,cf-cvx
5.6531,cf-cvx
5.5712,cf-cvx
5.629,cf-cvx
5.5383,cf-cvx
5.5015,cf-cvx
5.6016,cf-cvx
5.531,cf-cvx
5.6811,cf-cvx
5.5824,cf-cvx
5.5958,cf-cvx
5.6391,cf-cvx
5.6278,cf-cvx
5.595,cf-cvx
5.4938,cf-cvx
5.5556,cf-cvx
5.5294,cf-cvx
5.564,cf-cvx
5.6521,cf-cvx
5.6248,cf-cvx
5.5557,cf-cvx
5.6637,cf-cvx
5.5582,cf-cvx
5.631,cf-cvx
5.6903,cf-cvx
5.62,cf-cvx
5.6439,cf-cvx
5.5842,cf-cvx
5.5559,cf-cvx
5.5803,cf-cvx
5.6668,cf-cvx
5.5645,cf-cvx
5.5701,cf-cvx
5.6031,cf-cvx
5.5766,cf-cvx
5.5169,cf-cvx
5.617,cf-cvx
5.4793,cf-cvx
5.5638,cf-cvx
5.6168,cf-cvx
5.484,cf-cvx
5.5962,cf-cvx
5.6261,cf-cvx
5.5917,cf-cvx
5.5185,cf-cvx
5.5769,cf-cvx
5.6399,cf-cvx
5.6376,cf-cvx
5.6207,cf-cvx
5.5692,cf-cvx
1.7962,cf-als
1.8031,cf-als
1.8079,cf-als
1.7978,cf-als
1.7856,cf-als
1.8118,cf-als
1.7904,cf-als
1.8043,cf-als
1.8053,cf-als
1.8096,cf-als
1.7944,cf-als
1.8126,cf-als
1.8069,cf-als
1.8078,cf-als
1.7995,cf-als
1.7993,cf-als
1.7983,cf-als
1.8093,cf-als
1.8026,cf-als
1.8295,cf-als
1.802,cf-als
1.8148,cf-als
1.7996,cf-als
1.8204,cf-als
1.794,cf-als
1.8033,cf-als
1.7991,cf-als
1.8115,cf-als
1.7885,cf-als
1.8027,cf-als
1.8059,cf-als
1.7942,cf-als
1.818,cf-als
1.8154,cf-als
1.8085,cf-als
1.8107,cf-als
1.8136,cf-als
1.8116,cf-als
1.811,cf-als
1.8071,cf-als
1.7996,cf-als
1.7963,cf-als
1.7917,cf-als
1.7982,cf-als
1.8002,cf-als
1.8113,cf-als
1.7882,cf-als
1.8229,cf-als
1.809,cf-als
1.8102,cf-als
1.7989,cf-als
1.7982,cf-als
1.7959,cf-als
1.7901,cf-als
1.8183,cf-als
1.7981,cf-als
1.8141,cf-als
1.8117,cf-als
1.8184,cf-als
1.8033,cf-als
1.8174,cf-als
1.7991,cf-als
1.8134,cf-als
1.8132,cf-als
1.8039,cf-als
1.7977,cf-als
1.8126,cf-als
1.8001,cf-als
1.8117,cf-als
1.8045,cf-als
1.8073,cf-als
1.7961,cf-als
1.8015,cf-als
1.8093,cf-als
1.809,cf-als
1.7939,cf-als
1.7997,cf-als
1.7903,cf-als
1.7983,cf-als
1.8032,cf-als
1.8038,cf-als
1.7999,cf-als
1.8063,cf-als
1.8034,cf-als
1.8117,cf-als
1.8093,cf-als
1.7911,cf-als
1.8087,cf-als
1.8036,cf-als
1.807,cf-als
1.8062,cf-als
1.7976,cf-als
1.7892,cf-als
