coverage,approach
0.9002579604354181,cf*-als
0.9033387248629988,cf*-als
0.8976731213642521,cf*-als
0.9017242625504951,cf*-als
0.9016589758737965,cf*-als
0.9008116571866811,cf*-als
0.9027810067420775,cf*-als
0.8974941771745242,cf*-als
0.9007401965872706,cf*-als
0.900817194671443,cf*-als
0.8977067374582207,cf*-als
0.9002640682564271,cf*-als
0.8971788128927695,cf*-als
0.9023279759319144,cf*-als
0.9011750045929819,cf*-als
0.900285014011193,cf*-als
0.9022885843139454,cf*-als
0.8976976350402452,cf*-als
0.9016738738451228,cf*-als
0.8979315646596251,cf*-als
0.9024411605465142,cf*-als
0.8970934988691593,cf*-als
0.8973051363368341,cf*-als
0.8954728475330916,cf*-als
0.9015181974621657,cf*-als
0.9011392314367372,cf*-als
0.9033326681301137,cf*-als
0.9012028728185933,cf*-als
0.8985046774076785,cf*-als
0.902495130767936,cf*-als
0.8999370623242327,cf*-als
0.9019135895944083,cf*-als
0.8982966534817108,cf*-als
0.8996209406405785,cf*-als
0.8997623866936548,cf*-als
0.9000688187186915,cf*-als
0.9031744372149882,cf*-als
0.8970313174428085,cf*-als
0.9008837373122859,cf*-als
0.899883855981417,cf*-als
0.8999273157133842,cf*-als
0.900484644951814,cf*-als
0.9022258691564959,cf*-als
0.9021886407472941,cf*-als
0.900979334052844,cf*-als
0.8980268971833475,cf*-als
0.9007106403775127,cf*-als
0.8996770254201883,cf*-als
0.9006010872254995,cf*-als
0.896057604328281,cf*-als
0.9041243791837617,cf*-als
0.9011473540691601,cf*-als
0.8977154683008142,cf*-als
0.8979452549762729,cf*-als
0.901086156700899,cf*-als
0.9019715968575927,cf*-als
0.9031087378795993,cf*-als
0.9018298458281266,cf*-als
0.8960170411157108,cf*-als
0.8970569489148794,cf*-als
0.9021261347348304,cf*-als
0.9004313069641271,cf*-als
0.8961825065714906,cf*-als
0.9027167399121054,cf*-als
0.8992482523063172,cf*-als
0.8983808690486702,cf*-als
0.9019877614686238,cf*-als
0.9011612098334959,cf*-als
0.9001314484326992,cf*-als
0.8956360527093872,cf*-als
0.8982811811370648,cf*-als
0.8993045874921338,cf*-als
0.901632529060936,cf*-als
0.9016926927167038,cf*-als
0.9005405926437631,cf*-als
0.8966553238287258,cf*-als
0.9019417163615322,cf*-als
0.8965392499698541,cf*-als
0.9017448822947894,cf*-als
0.9024596777414742,cf*-als
0.8983783957614787,cf*-als
0.8997175028209704,cf*-als
0.901391443422631,cf*-als
0.9004930990114044,cf*-als
0.8975918904770215,cf*-als
0.899856938483548,cf*-als
0.9031232903163519,cf*-als
0.8972909981961272,cf*-als
0.9041386376091048,cf*-als
0.901429097841934,cf*-als
0.8985532577521074,cf*-als
0.9041639759871805,cf*-als
0.8988283100842428,cf*-als
0.9023962641548527,cf*-als
0.8997599762384504,cf*-als
0.8972653950780293,cf*-als
0.899129236660178,cf*-als
0.8980523603977268,cf*-als
0.9029089022784406,cf*-als
0.901587403187608,cf*-als
0.898516927156126,cf-als
0.8996853599851934,cf-als
0.8990596860307595,cf-als
0.9031618172619,cf-als
0.9017627616599339,cf-als
0.8971448200933086,cf-als
0.9027890234810284,cf-als
0.897526303108184,cf-als
0.9036307161621565,cf-als
0.9004014009051511,cf-als
0.9008251907054101,cf-als
0.901596449124722,cf-als
0.8961142139843806,cf-als
0.8995768779059479,cf-als
0.9010152486999864,cf-als
0.8981294458593132,cf-als
0.9048038642389676,cf-als
0.9024885443500172,cf-als
0.9017775933874802,cf-als
0.9004300231427725,cf-als
0.9002595624064461,cf-als
0.8985130648188249,cf-als
0.9012095810291797,cf-als
0.9024166780521913,cf-als
0.8998375657376284,cf-als
0.8985200340734489,cf-als
0.8972021552584315,cf-als
0.8974278996113058,cf-als
0.8996951440223293,cf-als
0.9000504957399229,cf-als
0.9017375578588444,cf-als
0.9016187007356281,cf-als
0.898922470855364,cf-als
0.8974708140220109,cf-als
0.9011784659940957,cf-als
0.9014451930925211,cf-als
0.8992978759339537,cf-als
0.8997410196153661,cf-als
0.9033492363356921,cf-als
0.8987384356602187,cf-als
0.9020040096166902,cf-als
0.9001663231443828,cf-als
0.8983461330104203,cf-als
0.9017980966955191,cf-als
0.8989487148738857,cf-als
0.8966370487009335,cf-als
0.8949261719156846,cf-als
0.8980942892952405,cf-als
0.8985894805744254,cf-als
0.8989457771412659,cf-als
0.8990538800515048,cf-als
0.8994251269743818,cf-als
0.8994145736533986,cf-als
0.9027709750202745,cf-als
0.8964471958281345,cf-als
0.8983033238229958,cf-als
0.9001191056683107,cf-als
0.8975795732216907,cf-als
0.899111772034886,cf-als
0.9001959909493611,cf-als
0.8991798057015449,cf-als
0.8994550648560843,cf-als
0.9040200641473943,cf-als
0.9012145425489413,cf-als
0.8983544546238069,cf-als
0.9007650132853828,cf-als
0.9021477422709275,cf-als
0.8960429295756626,cf-als
0.8973573220002742,cf-als
0.895500203773404,cf-als
0.9000360591369847,cf-als
0.8974963556561014,cf-als
0.9045745990630146,cf-als
0.9004773441435391,cf-als
0.9020748154514712,cf-als
0.9007435270116271,cf-als
0.9013068008294086,cf-als
0.8990232726395756,cf-als
0.8987228844005433,cf-als
0.895421756045343,cf-als
0.8968267367727101,cf-als
0.8995574477620302,cf-als
0.9019032387045182,cf-als
0.8996859191061881,cf-als
0.9004632200136428,cf-als
0.901962675411101,cf-als
0.9022141408940237,cf-als
0.9005156202608432,cf-als
0.8986347499424197,cf-als
0.8983450021628723,cf-als
0.9013339265426753,cf-als
0.9005046518858674,cf-als
0.9021209273937729,cf-als
0.9017189031533147,cf-als
0.9000008027550553,cf-als
0.8966211164314917,cf-als
0.8970304326580312,cf-als
0.9003271520091313,cf-als
0.8993096843701369,cf-als
0.8979069320873072,cf-als
