coverage,approach
0.8988450896258572,cf-cvx
0.8974148131806422,cf-cvx
0.8993951733636745,cf-cvx
0.9031,cf-cvx
0.8977125162321447,cf-cvx
0.9016239350425983,cf-cvx
0.9007289622301438,cf-cvx
0.8989360632328393,cf-cvx
0.8979661768559392,cf-cvx
0.900106206039717,cf-cvx
0.9010973718738817,cf-cvx
0.8998700129987002,cf-cvx
0.9010137508782495,cf-cvx
0.9003389154704944,cf-cvx
0.8964615200287551,cf-cvx
0.8990237154942565,cf-cvx
0.9022688655672164,cf-cvx
0.9005556002898785,cf-cvx
0.9023295703857354,cf-cvx
0.8988770744310842,cf-cvx
0.9020276368303884,cf-cvx
0.8986025801578309,cf-cvx
0.9023004657138269,cf-cvx
0.898200135388046,cf-cvx
0.9011634833022277,cf-cvx
0.901540428762662,cf-cvx
0.9022206232136075,cf-cvx
0.9029393446245957,cf-cvx
0.8980455046607196,cf-cvx
0.8949611935496843,cf-cvx
0.8971516116677082,cf-cvx
0.899285328208516,cf-cvx
0.9002678050057387,cf-cvx
0.9017725258493353,cf-cvx
0.8952139448515465,cf-cvx
0.9007124753028519,cf-cvx
0.9007674997990838,cf-cvx
0.9004431845404456,cf-cvx
0.8988983795002794,cf-cvx
0.8968424433426341,cf-cvx
0.902006608107019,cf-cvx
0.9009152167353918,cf-cvx
0.900796812749004,cf-cvx
0.8955110220440882,cf-cvx
0.8986337593653592,cf-cvx
0.8979868717703159,cf-cvx
0.9013428611573897,cf-cvx
0.8980508542552338,cf-cvx
0.8988728243119449,cf-cvx
0.8995221978897073,cf-cvx
0.9005120848028374,cf-cvx
0.9011269359795906,cf-cvx
0.9012169077648386,cf-cvx
0.9028652835186003,cf-cvx
0.9005812788133895,cf-cvx
0.9014921193695495,cf-cvx
0.8999496018546518,cf-cvx
0.8990895753361337,cf-cvx
0.8988817700664571,cf-cvx
0.9019443780380907,cf-cvx
0.8987736228387616,cf-cvx
0.9043302517309001,cf-cvx
0.8985981683804627,cf-cvx
0.9005774341145677,cf-cvx
0.9050082905487744,cf-cvx
0.9019234240558375,cf-cvx
0.9010276584641324,cf-cvx
0.8998084367641777,cf-cvx
0.8992464023730308,cf-cvx
0.9035208595450642,cf-cvx
0.9004438429233923,cf-cvx
0.9003821399839099,cf-cvx
0.9020653699619009,cf-cvx
0.900547170945824,cf-cvx
0.8947241434775616,cf-cvx
0.9002480793854033,cf-cvx
0.9027306835737646,cf-cvx
0.8976297219597515,cf-cvx
0.8997957058163756,cf-cvx
0.8990862617236244,cf-cvx
0.9000240182538729,cf-cvx
0.8997222334044523,cf-cvx
0.9021120878246689,cf-cvx
0.9022008308036428,cf-cvx
0.8984446843388909,cf-cvx
0.9015428502551328,cf-cvx
0.8984575835475579,cf-cvx
0.9013995413932158,cf-cvx
0.8988489779718198,cf-cvx
0.9010733273146755,cf-cvx
